billing_record_id,usage_date,project_id,service_name,sku_category,environment,owning_team,gcp_region,usage_quantity,usage_unit,daily_cost_usd,committed_use_covered_pct,idle_resource_score,rightsizing_savings_usd,label_compliance,budget_threshold_pct,cost_anomaly
bill-014734,2026-06-03,analytics-dev,Cloud Storage,database,dev,backend,asia-south1,884.625,request,31.98,0.55,0.759,6.7,1,150.49,0
bill-014735,2026-06-04,analytics-dev,Cloud SQL,database,staging,mlops,us-east1,7449.542,request,83.64,0.73,0.738,31.27,0,107.23,0
bill-014736,2026-06-05,ml-prod,GKE,storage,prod,backend,us-east1,3918.877,hour,171.65,0.94,0.405,20.13,1,71.22,0
bill-014737,2026-06-06,shared-services,Cloud Storage,database,sandbox,mlops,asia-south1,4109.974,node_hour,28.96,0.64,0.68,6.44,1,180,0
bill-014738,2026-06-07,payments-prod,Cloud Storage,storage,dev,backend,us-east1,7128.041,hour,16.64,0.49,0.724,4.92,1,78.31,0
bill-014739,2026-06-08,ml-prod,Vertex AI,storage,prod,backend,asia-south1,7381.009,gibibyte,357.64,0.64,0.559,103.12,1,123.75,0
bill-014740,2026-06-09,ml-prod,Compute Engine,network,prod,data,global,7916.411,slot_hour,200.79,0.7,0.5,38.22,1,131.24,0
bill-014741,2026-06-10,shared-services,BigQuery,training,prod,data,europe-west1,4725.965,request,155.51,0.67,0.529,40.82,1,74.41,0
bill-014742,2026-06-11,shared-services,Pub/Sub,memory,staging,mlops,us-east1,4107.536,request,15.29,0.07,0.492,3.11,1,93.23,0
bill-014743,2026-06-12,ml-prod,GKE,database,staging,mlops,asia-south1,5046.219,slot_hour,73.39,0.22,0.206,2.28,1,69.24,0
bill-014744,2026-06-13,ml-prod,Cloud SQL,query,dev,platform,asia-south1,3704.823,request,67.79,0.83,0.424,14.9,1,134.24,0
bill-014745,2026-06-14,data-platform,Vertex AI,storage,sandbox,platform,europe-west1,3548.803,node_hour,42.73,0.79,0.638,14.69,1,77.69,0
bill-014746,2026-06-15,data-platform,Cloud Storage,query,prod,platform,global,321.47,gibibyte,62.62,0.15,0.442,10.85,1,85.78,0
bill-014747,2026-06-16,ml-prod,BigQuery,memory,staging,mlops,us-central1,6952.368,gibibyte,44.62,0.76,0.742,15.66,1,48.5,0
bill-014748,2026-06-17,data-platform,GKE,network,prod,backend,asia-south1,6004.607,gibibyte,203.07,0.9,0.597,37.03,1,84.26,0
bill-014749,2026-06-18,data-platform,Pub/Sub,storage,dev,backend,us-central1,4764.675,node_hour,7.24,0.32,0.568,1.51,1,66.42,0
bill-014750,2026-06-19,ml-prod,Cloud SQL,cpu,staging,backend,asia-south1,1920.419,gibibyte,102.9,0.7,0.673,15.96,0,131.92,0
bill-014751,2026-06-20,ml-prod,Compute Engine,memory,prod,data,global,6731.78,node_hour,223.74,0.28,0,0.0,1,146.24,0
bill-014752,2026-06-21,data-platform,Cloud SQL,storage,staging,mlops,global,5936.605,gibibyte,178.08,0.13,0.896,80.04,1,180,1
bill-014753,2026-06-22,ml-prod,GKE,cpu,prod,backend,global,4521.936,node_hour,202.19,0.89,0.06,1.9,1,83.9,0
bill-014754,2026-06-23,sandbox,Pub/Sub,query,dev,backend,us-east1,1185.453,slot_hour,7.97,0.15,0.634,1.01,1,73.12,0
bill-014755,2026-06-24,sandbox,Compute Engine,query,staging,finops,us-east1,7608.678,hour,64.82,0.45,0.672,21.17,1,96.03,0
bill-014756,2026-06-25,payments-prod,Pub/Sub,network,dev,backend,us-east1,6308.152,slot_hour,7.94,0.27,0.611,2.37,1,72.84,0
bill-014757,2026-06-26,shared-services,Compute Engine,memory,prod,data,asia-south1,6186.866,gibibyte,78.41,0.62,0.588,12.74,1,51.25,0
bill-014758,2026-06-27,payments-prod,Cloud Storage,memory,dev,platform,asia-south1,6603.954,request,30.65,0.77,0.747,11.79,1,144.24,0
bill-014759,2026-06-28,analytics-dev,Cloud SQL,database,prod,data,us-east1,6855.577,hour,344.08,0.06,0.121,16.91,1,180,0
bill-014760,2026-06-29,payments-prod,Pub/Sub,storage,staging,finops,us-east1,4790.395,slot_hour,9.82,0.12,0.582,2.3,1,59.88,0
bill-014761,2026-01-01,data-platform,Cloud Storage,database,prod,backend,europe-west1,1065.315,slot_hour,96.48,0.65,0.376,9.58,1,132.16,0
bill-014762,2026-01-02,shared-services,Cloud SQL,storage,sandbox,data,global,3364.389,gibibyte,38.88,0.14,0.608,6.66,1,114.35,0
bill-014763,2026-01-03,ml-prod,BigQuery,query,prod,finops,us-central1,7709.055,node_hour,210.85,0.8,0.387,31.68,0,100.89,0
bill-014764,2026-01-04,shared-services,GKE,memory,staging,platform,europe-west1,4901.96,slot_hour,134.63,0.52,0.799,20.72,1,127.01,0
bill-014765,2026-01-05,sandbox,Pub/Sub,cpu,prod,finops,us-east1,2005.962,node_hour,35.18,0.54,0.334,6.08,1,97.18,0
bill-014766,2026-01-06,ml-prod,GKE,storage,sandbox,finops,asia-south1,3058.109,gibibyte,32.83,0.18,0.849,10.18,1,71.37,0
bill-014767,2026-01-07,sandbox,Compute Engine,query,dev,platform,global,3232.819,node_hour,46.22,0.46,0.464,8.02,1,105.65,0
bill-014768,2026-01-08,payments-prod,BigQuery,cpu,prod,finops,asia-south1,4406.14,slot_hour,106.57,0.16,0.793,32.81,1,50.99,0
bill-014769,2026-01-09,shared-services,BigQuery,network,sandbox,platform,global,5267.958,hour,35.7,0.45,0.62,7.23,1,89.25,0
bill-014770,2026-01-10,shared-services,BigQuery,cpu,prod,backend,europe-west1,884.767,node_hour,125.92,0.62,0.229,14.08,1,60.25,0
bill-014771,2026-01-11,shared-services,Pub/Sub,cpu,dev,backend,global,5914.155,node_hour,9.4,0.94,0.537,2.75,0,86.24,0
bill-014772,2026-01-12,analytics-dev,Cloud SQL,training,sandbox,backend,us-east1,1966.811,slot_hour,24.85,0.8,0.776,5.42,1,73.09,0
bill-014773,2026-01-13,shared-services,BigQuery,database,staging,platform,us-central1,6714.403,slot_hour,71.87,0.86,0.779,13.79,1,78.12,0
bill-014774,2026-01-14,sandbox,GKE,cpu,sandbox,finops,global,6811.639,hour,65.77,0.94,0.375,9.72,1,142.98,0
bill-014775,2026-01-15,data-platform,Cloud Storage,cpu,prod,mlops,global,222.908,slot_hour,100.83,0.53,0.021,0.9,1,138.12,0
bill-014776,2026-01-16,sandbox,Cloud SQL,memory,staging,data,us-central1,7852.11,node_hour,42.66,0.82,1,7.69,1,54.69,0
bill-014777,2026-01-17,analytics-dev,Cloud SQL,memory,prod,backend,us-central1,7297.602,gibibyte,358.43,0.79,0.641,75.45,1,180,0
bill-014778,2026-01-18,data-platform,Compute Engine,memory,prod,platform,asia-south1,1669.013,gibibyte,122.21,0.56,0.008,0.42,1,79.88,0
bill-014779,2026-01-19,analytics-dev,Cloud SQL,database,staging,finops,global,6483.936,gibibyte,63.12,0.46,0.558,16.87,1,80.92,0
bill-014780,2026-01-20,analytics-dev,Pub/Sub,network,staging,finops,global,5466.734,gibibyte,21.12,0.82,0.51,2.72,1,128.78,0
bill-014781,2026-01-21,shared-services,Cloud Storage,database,prod,platform,europe-west1,6732.212,node_hour,40.98,0.51,0.089,1.36,1,56.14,0
bill-014782,2026-01-22,ml-prod,Cloud Storage,database,prod,data,europe-west1,3145.558,hour,46.96,0.21,0.309,5.91,0,64.33,0
bill-014783,2026-01-23,data-platform,Cloud Storage,query,prod,mlops,asia-south1,3025.627,slot_hour,60.04,0.91,0.283,5.54,1,82.25,0
bill-014784,2026-01-24,shared-services,BigQuery,network,sandbox,backend,global,5936.3,slot_hour,29.51,0.41,0.816,6.22,1,73.78,0
bill-014785,2026-01-25,payments-prod,Vertex AI,storage,sandbox,mlops,us-east1,436.911,hour,53.14,0.34,0.306,6.28,1,96.62,0
bill-014786,2026-01-26,ml-prod,GKE,memory,prod,backend,global,7467.723,gibibyte,450.43,0.42,0.382,73.37,1,180,0
bill-014787,2026-01-27,payments-prod,Cloud SQL,database,prod,platform,us-east1,1299.505,gibibyte,161.62,0.32,0.302,14.45,1,91.31,0
bill-014788,2026-01-28,ml-prod,Cloud SQL,cpu,dev,platform,europe-west1,4449.856,node_hour,61.77,0.19,0.46,14.33,1,122.32,0
bill-014789,2026-01-29,shared-services,Compute Engine,query,dev,mlops,us-east1,2209.963,request,21.61,0.87,0.583,2.62,1,49.39,0
bill-014790,2026-01-30,analytics-dev,Cloud Storage,cpu,prod,finops,europe-west1,4689.576,hour,136.25,0.27,0.193,5.21,1,180,0
bill-014791,2026-01-31,shared-services,Vertex AI,training,dev,backend,asia-south1,1981.179,gibibyte,204.28,0.41,0.626,28.94,1,180,1
bill-014792,2026-02-01,ml-prod,GKE,cpu,sandbox,backend,us-east1,230.13,node_hour,51.37,0.66,0.34,4.11,1,111.67,0
bill-014793,2026-02-02,ml-prod,Vertex AI,cpu,dev,backend,us-east1,6952.066,gibibyte,71.49,0.38,0.603,10.77,1,87.18,0
bill-014794,2026-02-03,data-platform,Cloud Storage,storage,prod,finops,europe-west1,1435.597,slot_hour,50.53,0.08,0.043,0.97,1,69.22,0
bill-014795,2026-02-04,ml-prod,Cloud SQL,training,dev,data,asia-south1,5131.503,hour,35.07,0.49,0.695,6.74,1,69.45,0
bill-014796,2026-02-05,shared-services,BigQuery,training,prod,platform,asia-south1,2637.047,slot_hour,226.49,0.13,0.395,27.49,1,108.37,0
bill-014797,2026-02-06,payments-prod,BigQuery,training,staging,finops,europe-west1,5248.798,gibibyte,92.33,0.4,0.592,9.93,1,100.36,0
bill-014798,2026-02-07,payments-prod,GKE,database,dev,platform,us-central1,644.664,gibibyte,62.05,0.21,0.731,11.79,1,90.58,0
bill-014799,2026-02-08,sandbox,BigQuery,database,prod,platform,global,3948.533,request,204.66,0.26,0.154,9.42,1,97.92,0
bill-014800,2026-02-09,sandbox,BigQuery,query,prod,platform,us-central1,4099.869,node_hour,139.42,0.24,0,0.0,1,66.71,0
bill-014801,2026-02-10,shared-services,Cloud Storage,storage,prod,data,asia-south1,2332.005,gibibyte,71.81,0.45,0.366,5.28,1,98.37,0
bill-014802,2026-02-11,analytics-dev,Vertex AI,database,prod,platform,global,5885.943,request,581.53,0.67,0.301,82.27,1,180,0
bill-014803,2026-02-12,payments-prod,GKE,memory,dev,backend,us-east1,6212.167,gibibyte,58.37,0.15,0.67,17.44,1,85.21,0
bill-014804,2026-02-13,analytics-dev,BigQuery,query,sandbox,finops,us-east1,4237.381,request,44.43,0.48,0.946,14.31,1,111.07,0
bill-014805,2026-02-14,sandbox,BigQuery,network,staging,data,asia-south1,7012.849,node_hour,180.75,0.51,0.891,62.38,1,180,0
bill-014806,2026-02-15,data-platform,Vertex AI,storage,prod,backend,europe-west1,7633.548,request,406.58,0.84,0.747,115.14,1,140.69,0
bill-014807,2026-02-16,shared-services,Cloud SQL,training,prod,backend,global,962.141,gibibyte,151.82,0.23,0.443,28.5,1,85.77,0
bill-014808,2026-02-17,data-platform,Cloud Storage,memory,dev,data,asia-south1,3733.306,gibibyte,79.38,0.71,0.951,20.5,1,180,1
bill-014809,2026-02-18,payments-prod,Compute Engine,network,sandbox,finops,us-central1,5285.744,node_hour,28.57,0.53,0.629,6.25,0,96.85,0
bill-014810,2026-02-19,payments-prod,Cloud Storage,network,sandbox,mlops,europe-west1,5317.961,hour,8.92,0.09,0.697,1.69,1,61.52,0
bill-014811,2026-02-20,ml-prod,Cloud Storage,training,sandbox,backend,us-central1,6951.433,slot_hour,53.05,0.09,0.544,11.34,0,180,1
bill-014812,2026-02-21,ml-prod,Cloud Storage,network,prod,finops,asia-south1,1805.84,gibibyte,93.22,0.25,0.367,7.38,1,127.7,0
bill-014813,2026-02-22,analytics-dev,Cloud SQL,storage,prod,mlops,us-east1,7511.264,hour,169.68,0.6,0.442,26.74,1,95.86,0
bill-014814,2026-02-23,payments-prod,Pub/Sub,database,staging,backend,global,13.515,node_hour,16.91,0.6,0.725,1.87,1,103.11,0
bill-014815,2026-02-24,data-platform,Compute Engine,network,prod,backend,us-east1,3949.056,hour,234.15,0.92,0.364,24.36,1,153.04,0
bill-014816,2026-02-25,data-platform,Pub/Sub,query,prod,data,us-east1,5648.954,request,41.01,0.28,0.499,10.26,1,113.29,0
bill-014817,2026-02-26,analytics-dev,Cloud SQL,memory,sandbox,platform,us-east1,6611.943,hour,26.08,0.65,0.704,9.4,0,76.71,0
bill-014818,2026-02-27,data-platform,Pub/Sub,cpu,staging,data,us-east1,5068.284,request,13.27,0.89,0.668,4.51,1,80.91,0
bill-014819,2026-02-28,payments-prod,Compute Engine,query,staging,data,asia-south1,7522.207,gibibyte,102.72,0.29,0.684,19.76,1,152.18,0
bill-014820,2026-03-01,payments-prod,BigQuery,memory,prod,platform,us-central1,3759.56,gibibyte,341.03,0.55,0.409,31.61,1,163.17,0
bill-014821,2026-03-02,data-platform,Pub/Sub,training,prod,finops,europe-west1,6673.389,request,81.9,0.6,0.338,10.55,1,180,1
bill-014822,2026-03-03,analytics-dev,GKE,training,staging,finops,us-east1,1102.436,slot_hour,290.05,0.42,0.548,61.63,1,180,1
bill-014823,2026-03-04,sandbox,Cloud SQL,cpu,staging,data,us-central1,7384.001,gibibyte,79.31,0.59,0.448,12.88,1,101.68,0
bill-014824,2026-03-05,analytics-dev,BigQuery,storage,staging,mlops,asia-south1,5079.798,slot_hour,72.62,0.35,0.754,19.64,1,78.93,0
bill-014825,2026-03-06,ml-prod,Cloud Storage,network,prod,finops,us-east1,6064.982,node_hour,63.35,0.94,0.504,7.13,1,86.78,0
bill-014826,2026-03-07,sandbox,GKE,memory,dev,mlops,global,5921.548,hour,68.56,0.32,0.539,11.88,1,100.09,0
bill-014827,2026-03-08,data-platform,Vertex AI,storage,staging,mlops,us-central1,1567.283,hour,275.38,0.68,0.375,39.82,1,180,0
bill-014828,2026-03-09,ml-prod,Cloud SQL,storage,prod,backend,us-east1,7670.777,request,105.36,0.12,0.362,12.73,1,59.53,0
bill-014829,2026-03-10,payments-prod,Cloud SQL,training,prod,platform,us-central1,6140.645,slot_hour,251.67,0.24,0.484,28.72,1,142.19,0
bill-014830,2026-03-11,shared-services,BigQuery,cpu,prod,finops,us-central1,5170.779,slot_hour,264.69,0.7,0.722,51.74,1,126.65,0
bill-014831,2026-03-12,analytics-dev,GKE,training,dev,platform,us-east1,7740.698,node_hour,93.15,0.84,0.622,30.8,1,135.99,0
bill-014832,2026-03-13,sandbox,Pub/Sub,database,dev,platform,us-central1,2703.997,hour,11.47,0.32,0.654,1.47,1,105.23,0
bill-014833,2026-03-14,ml-prod,Pub/Sub,network,prod,platform,europe-west1,2753.634,node_hour,50.36,0.26,0.554,13.05,1,139.12,0
bill-014834,2026-03-15,sandbox,Vertex AI,cpu,prod,mlops,global,6675.787,request,133.58,0.73,0.652,40.47,1,46.22,0
bill-014835,2026-03-16,ml-prod,GKE,cpu,prod,data,asia-south1,3590.206,hour,226.13,0.43,0.36,17.81,1,93.83,0
bill-014836,2026-03-17,sandbox,GKE,query,dev,finops,global,2449.096,node_hour,48.52,0.28,0.367,8.43,1,70.83,0
bill-014837,2026-03-18,data-platform,Pub/Sub,network,prod,backend,global,5588.363,request,11.52,0.24,0.29,1.34,1,31.82,0
bill-014838,2026-03-19,analytics-dev,Vertex AI,network,prod,finops,europe-west1,964.968,node_hour,608.66,0.84,0.359,50.7,1,180,0
bill-014839,2026-03-20,ml-prod,Cloud Storage,training,staging,platform,europe-west1,1419.636,slot_hour,19.54,0.57,0.676,6.99,1,60.12,0
bill-014840,2026-03-21,ml-prod,Compute Engine,network,prod,mlops,global,3577.146,node_hour,227.94,0.93,0.498,19.2,1,148.98,0
bill-014841,2026-03-22,payments-prod,GKE,memory,staging,finops,us-central1,1013.085,gibibyte,75.44,0.34,0.782,10.64,0,71.17,0
bill-014842,2026-03-23,shared-services,Pub/Sub,query,prod,data,asia-south1,2408.525,slot_hour,14.44,0.89,0.37,0.82,1,39.89,0
bill-014843,2026-03-24,payments-prod,GKE,memory,prod,data,europe-west1,4033.042,slot_hour,303.5,0.1,0.472,53.27,1,125.93,0
bill-014844,2026-03-25,shared-services,GKE,cpu,staging,finops,us-central1,3310.967,hour,297.67,0.15,0.672,100.57,1,180,1
bill-014845,2026-03-26,analytics-dev,Pub/Sub,storage,dev,finops,global,3231.526,gibibyte,7.0,0.62,0.416,0.51,1,64.22,0
bill-014846,2026-03-27,shared-services,Vertex AI,query,staging,finops,us-east1,2299.413,gibibyte,119.08,0.37,0.344,22.23,1,93.76,0
bill-014847,2026-03-28,analytics-dev,Vertex AI,storage,staging,platform,global,15.818,hour,287.9,0.75,0.836,42.42,1,180,1
bill-014848,2026-03-29,sandbox,GKE,cpu,sandbox,data,us-east1,7603.34,hour,36.45,0.66,0.632,6.91,1,79.24,0
bill-014849,2026-03-30,payments-prod,Pub/Sub,database,dev,data,global,6556.937,node_hour,7.75,0.34,0.972,3.99,1,71.1,0
bill-014850,2026-03-31,shared-services,BigQuery,storage,prod,platform,asia-south1,7530.63,slot_hour,178.63,0.81,0.342,19.93,1,85.47,0
bill-014851,2026-04-01,sandbox,BigQuery,network,sandbox,finops,us-central1,1465.483,hour,14.78,0.64,0.227,0.59,1,36.95,0
bill-014852,2026-04-02,data-platform,Compute Engine,storage,dev,finops,global,1481.76,gibibyte,80.31,0.57,0.62,19.59,1,180,0
bill-014853,2026-04-03,payments-prod,Vertex AI,query,prod,backend,europe-west1,5900.342,gibibyte,435.38,0.06,0.728,107.26,1,150.65,0
bill-014854,2026-04-04,shared-services,Vertex AI,cpu,dev,mlops,global,1048.85,request,67.18,0.46,0.512,5.99,1,81.93,0
bill-014855,2026-04-05,payments-prod,BigQuery,training,dev,finops,us-east1,1830.501,hour,102.36,0.3,0.454,24.05,1,172.03,0
bill-014856,2026-04-06,ml-prod,BigQuery,query,sandbox,backend,us-central1,3862.925,hour,36.13,0.64,0.575,6.31,1,90.33,0
bill-014857,2026-04-07,sandbox,Compute Engine,training,prod,data,us-east1,5461.566,request,123.5,0.7,0.394,19.25,1,80.72,0
bill-014858,2026-04-08,data-platform,Cloud Storage,database,sandbox,mlops,global,2490.568,gibibyte,10.3,0.8,0.634,3.51,1,71.03,0
bill-014859,2026-04-09,payments-prod,Cloud Storage,cpu,dev,finops,europe-west1,4107.724,slot_hour,20.19,0.65,0.703,3.07,1,95.01,0
bill-014860,2026-04-10,ml-prod,BigQuery,training,dev,finops,europe-west1,184.486,request,87.98,0.85,0.654,10.51,1,147.87,0
bill-014861,2026-04-11,data-platform,Cloud SQL,cpu,prod,data,us-east1,549.793,hour,214.15,0.48,0.503,17.38,1,120.99,0
bill-014862,2026-04-12,data-platform,BigQuery,network,prod,backend,asia-south1,1781.105,hour,126.52,0.67,0.531,34.18,1,60.54,0
bill-014863,2026-04-13,payments-prod,Compute Engine,network,prod,data,us-central1,7659.731,hour,49.41,0.05,0.304,6.56,1,32.29,0
bill-014864,2026-04-14,shared-services,Compute Engine,training,prod,data,us-east1,709.285,request,152.25,0.6,0.541,41.21,1,99.51,0
bill-014865,2026-04-15,shared-services,Pub/Sub,memory,staging,finops,europe-west1,3119.868,node_hour,16.17,0.55,0.44,1.17,1,98.6,0
bill-014866,2026-04-16,sandbox,Cloud Storage,query,staging,mlops,europe-west1,4378.644,gibibyte,30.39,0.73,0.676,8.52,0,93.51,0
bill-014867,2026-04-17,sandbox,Vertex AI,query,staging,mlops,asia-south1,7159.982,node_hour,87.69,0.94,0.663,11.4,1,69.05,0
bill-014868,2026-04-18,data-platform,Vertex AI,query,prod,backend,us-central1,766.741,hour,258.32,0.28,0.436,39.32,0,89.38,0
bill-014869,2026-04-19,payments-prod,Vertex AI,database,staging,platform,europe-west1,1819.38,slot_hour,161.61,0.94,0.681,25.02,1,127.25,0
bill-014870,2026-04-20,sandbox,Compute Engine,storage,dev,platform,europe-west1,3160.284,hour,98.61,0.18,0.83,43.04,1,180,1
bill-014871,2026-04-21,payments-prod,Vertex AI,training,dev,backend,europe-west1,3811.849,slot_hour,94.85,0.14,0.751,30.74,1,115.67,0
bill-014872,2026-04-22,analytics-dev,BigQuery,database,dev,mlops,asia-south1,1997.448,gibibyte,77.03,0.37,0.937,29.06,1,129.46,0
bill-014873,2026-04-23,data-platform,BigQuery,storage,prod,mlops,asia-south1,4765.284,slot_hour,229.2,0.26,0.346,18.53,1,109.67,0
bill-014874,2026-04-24,payments-prod,GKE,database,prod,mlops,global,2495.285,node_hour,342.68,0.3,0.501,30.28,0,142.19,0
bill-014875,2026-04-25,data-platform,Compute Engine,memory,dev,mlops,europe-west1,7558.383,request,91.28,0.19,0.365,15.97,1,180,0
bill-014876,2026-04-26,ml-prod,Pub/Sub,memory,prod,platform,asia-south1,3626.528,node_hour,26.2,0.66,0.321,2.95,1,72.38,0
bill-014877,2026-04-27,sandbox,Cloud Storage,cpu,prod,mlops,us-central1,4984.558,slot_hour,84.7,0.74,0.386,16.3,1,116.03,0
bill-014878,2026-04-28,data-platform,Cloud Storage,storage,dev,platform,us-east1,608.839,hour,29.81,0.12,0.323,1.85,1,140.28,0
bill-014879,2026-04-29,data-platform,Pub/Sub,storage,prod,finops,us-central1,7189.027,gibibyte,36.13,0.27,0.538,7.14,1,99.81,0
bill-014880,2026-04-30,ml-prod,GKE,cpu,staging,backend,global,4909.755,node_hour,82.08,0.61,0.242,9.75,1,77.43,0
bill-014881,2026-05-01,shared-services,Vertex AI,training,dev,backend,us-central1,3806.234,hour,73.0,0.58,0.505,19.04,1,89.02,0
bill-014882,2026-05-02,ml-prod,Compute Engine,query,dev,data,asia-south1,7195.227,hour,37.78,0.9,0.575,7.87,1,86.35,0
bill-014883,2026-05-03,payments-prod,Pub/Sub,memory,staging,backend,europe-west1,83.432,node_hour,17.67,0.64,0.506,2.85,1,107.74,0
bill-014884,2026-05-04,payments-prod,Cloud SQL,memory,prod,data,global,3334.869,hour,87.95,0.69,0.588,13.9,1,49.69,0
bill-014885,2026-05-05,ml-prod,Compute Engine,training,prod,data,global,412.867,gibibyte,142.11,0.48,0.269,14.85,1,92.88,0
bill-014886,2026-05-06,sandbox,Pub/Sub,cpu,staging,backend,us-east1,2686.284,hour,28.91,0.07,0.592,3.66,1,176.28,0
bill-014887,2026-05-07,sandbox,Vertex AI,training,prod,platform,europe-west1,4477.209,request,155.53,0.55,0.017,0.5,1,53.82,0
bill-014888,2026-05-08,data-platform,GKE,training,sandbox,finops,us-central1,1151.535,hour,35.96,0.62,0.915,5.6,1,78.17,0
bill-014889,2026-05-09,data-platform,Cloud SQL,memory,dev,mlops,global,787.846,node_hour,57.41,0.3,0.742,20.0,1,113.68,0
bill-014890,2026-05-10,payments-prod,GKE,database,prod,data,asia-south1,1065.227,node_hour,399.85,0.7,0.519,49.2,1,165.91,0
bill-014891,2026-05-11,sandbox,Cloud SQL,storage,dev,data,asia-south1,7580.006,gibibyte,73.42,0.77,0.419,16.61,1,145.39,0
bill-014892,2026-05-12,data-platform,Pub/Sub,storage,prod,backend,us-central1,315.563,request,23.7,0.66,0.417,3.26,1,65.47,0
bill-014893,2026-05-13,sandbox,Cloud SQL,cpu,prod,data,us-central1,7546.342,hour,151.29,0.94,0.205,14.2,1,85.47,0
bill-014894,2026-05-14,sandbox,Pub/Sub,network,dev,finops,asia-south1,6327.506,node_hour,22.36,0.89,0.538,4.24,1,180,1
bill-014895,2026-05-15,payments-prod,Compute Engine,memory,prod,mlops,global,4708.121,hour,159.24,0.88,0.308,8.84,1,104.08,0
bill-014896,2026-05-16,shared-services,Pub/Sub,cpu,dev,data,us-east1,7710.718,hour,22.22,0.72,0.319,1.24,0,180,1
bill-014897,2026-05-17,sandbox,Vertex AI,network,prod,data,europe-west1,3003.268,request,240.64,0.09,0.592,54.71,1,83.27,0
bill-014898,2026-05-18,shared-services,Vertex AI,memory,prod,mlops,us-central1,443.499,gibibyte,273.48,0.52,0.47,49.14,1,94.63,0
