evaluation_id,evaluation_timestamp,question_domain,prompt_template_version,model_name,retrieval_top_k,retrieved_context_count,context_relevance_score,groundedness_score,answer_similarity_score,citation_coverage_pct,response_latency_ms,input_tokens,output_tokens,estimated_cost_usd,hallucination_flag,evaluation_passed
rag-eval-007186,2026-02-24T21:15:00+00:00,cloud-run,v3,claude-haiku,3,1,0.746,0.981,0.991,80.64,814,638,332,0.00052,0,1
rag-eval-007187,2026-02-24T21:26:00+00:00,gke,v1,gemini-1.5-pro,3,1,0.697,0.639,0.627,48.99,1180,885,527,0.00294,0,0
rag-eval-007188,2026-02-24T21:37:00+00:00,security,v1,openai-gpt-4o-mini,10,9,0.765,0.96,0.919,84.28,1501,1264,642,0.00534,0,1
rag-eval-007189,2026-02-24T21:48:00+00:00,gke,v2,openai-gpt-4o-mini,3,2,0.769,0.823,0.66,73.16,1094,706,345,0.00356,0,1
rag-eval-007190,2026-02-24T21:59:00+00:00,vertex-ai,v3,gemini-1.5-flash,5,5,0.521,0.48,0.589,55.58,1449,764,311,0.00049,1,0
rag-eval-007191,2026-02-24T22:10:00+00:00,terraform,v1,openai-gpt-4o-mini,8,8,0.818,0.893,0.82,93.94,808,1391,704,0.00067,0,1
rag-eval-007192,2026-02-24T22:21:00+00:00,vertex-ai,v1,claude-haiku,3,3,0.797,0.681,0.821,65.22,1103,925,351,0.00218,0,1
rag-eval-007193,2026-02-24T22:32:00+00:00,gke,v3,openai-gpt-4o-mini,8,6,0.642,0.67,0.665,82.36,1064,1054,663,0.00409,0,1
rag-eval-007194,2026-02-24T22:43:00+00:00,monitoring,v3,openai-gpt-4o-mini,3,2,0.859,1,0.946,92.77,974,1027,305,0.00029,0,1
rag-eval-007195,2026-02-24T22:54:00+00:00,bigquery,v2,claude-haiku,3,5,0.681,0.631,0.837,61.96,1426,695,301,0.00426,0,0
rag-eval-007196,2026-02-24T23:05:00+00:00,monitoring,v2,gemini-1.5-pro,10,9,0.921,0.948,0.915,99.21,1738,1305,403,0.00292,0,1
rag-eval-007197,2026-02-24T23:16:00+00:00,vertex-ai,v1,gemini-1.5-pro,8,4,0.789,0.943,0.921,83.11,1464,1066,352,0.00131,0,1
rag-eval-007198,2026-02-24T23:27:00+00:00,cloud-run,v1,gemini-1.5-pro,5,2,0.72,0.654,0.741,78.12,1288,735,317,0.00366,0,1
rag-eval-007199,2026-02-24T23:38:00+00:00,security,v1,openai-gpt-4o-mini,5,3,0.996,1,0.868,85.11,936,1252,565,0.00407,0,1
rag-eval-007200,2026-02-24T23:49:00+00:00,vertex-ai,v2,claude-haiku,8,5,0.772,0.759,0.626,83.91,1452,1336,457,0.00337,0,1
rag-eval-007201,2026-02-25T00:00:00+00:00,gke,v2,gemini-1.5-pro,3,3,0.779,0.798,0.791,75.7,1038,744,364,0.00046,0,1
rag-eval-007202,2026-02-25T00:11:00+00:00,terraform,v3,claude-haiku,3,2,0.687,0.628,0.931,71.68,728,872,450,0.00294,0,0
rag-eval-007203,2026-02-25T00:22:00+00:00,vertex-ai,v2,gemini-1.5-pro,8,6,0.743,0.7,0.707,57.05,1769,1080,382,0.00467,0,1
rag-eval-007204,2026-02-25T00:33:00+00:00,monitoring,v1,gemini-1.5-flash,10,10,1,1,1,100,1103,1174,683,0.00338,0,1
rag-eval-007205,2026-02-25T00:44:00+00:00,gke,v3,claude-haiku,10,7,0.613,0.648,0.759,65.85,1441,1193,500,0.0027,0,0
rag-eval-007206,2026-02-25T00:55:00+00:00,monitoring,v3,gemini-1.5-pro,3,1,0.233,0.058,0.102,0,1403,558,285,0.00232,1,0
rag-eval-007207,2026-02-25T01:06:00+00:00,monitoring,v2,gemini-1.5-pro,5,3,0.687,0.662,0.623,59.75,1628,637,324,0.00296,0,1
rag-eval-007208,2026-02-25T01:17:00+00:00,bigquery,v3,openai-gpt-4o-mini,10,8,0.621,0.439,0.436,18.39,1843,1254,607,0.00611,1,0
rag-eval-007209,2026-02-25T01:28:00+00:00,bigquery,v1,gemini-1.5-pro,3,1,1,1,0.927,100,847,668,336,0.00306,0,1
rag-eval-007210,2026-02-25T01:39:00+00:00,vertex-ai,v2,openai-gpt-4o-mini,3,1,0.527,0.657,0.612,61.85,1135,1036,598,0.00202,0,1
rag-eval-007211,2026-02-25T01:50:00+00:00,security,v2,claude-haiku,3,2,0.618,0.568,0.232,74.39,910,614,311,0.00101,0,0
rag-eval-007212,2026-02-25T02:01:00+00:00,security,v2,gemini-1.5-flash,3,1,0.554,0.578,0.579,48.37,1072,872,417,0.00214,0,0
rag-eval-007213,2026-02-25T02:12:00+00:00,bigquery,v2,claude-haiku,5,3,0.536,0.856,1,93.9,1317,1190,334,0.00298,0,1
rag-eval-007214,2026-02-25T02:23:00+00:00,bigquery,v3,gemini-1.5-pro,10,9,0.785,0.822,0.801,78.27,1319,1121,814,0.0025,0,1
rag-eval-007215,2026-02-25T02:34:00+00:00,monitoring,v3,openai-gpt-4o-mini,5,3,0.625,0.829,0.989,74.25,779,1189,334,0.0033,0,1
rag-eval-007216,2026-02-25T02:45:00+00:00,monitoring,v1,gemini-1.5-flash,3,1,0.587,0.528,0.315,46.85,1006,607,286,0.00224,1,0
rag-eval-007217,2026-02-25T02:56:00+00:00,vertex-ai,v2,gemini-1.5-flash,5,2,0.821,0.725,0.758,61.87,1009,1103,413,0.00273,0,1
rag-eval-007218,2026-02-25T03:07:00+00:00,vertex-ai,v3,gemini-1.5-flash,10,10,0.615,0.596,0.643,75.94,1374,1677,933,0.00644,0,0
rag-eval-007219,2026-02-25T03:18:00+00:00,vertex-ai,v2,claude-haiku,8,7,0.356,0.438,0.572,57.02,1540,1271,441,0.00286,1,0
rag-eval-007220,2026-02-25T03:29:00+00:00,gke,v1,gemini-1.5-flash,8,6,0.858,0.781,0.604,76.66,1288,808,581,0.00111,0,1
rag-eval-007221,2026-02-25T03:40:00+00:00,terraform,v1,gemini-1.5-pro,10,7,0.716,0.624,0.559,50.18,1004,1705,744,0.00329,0,0
rag-eval-007222,2026-02-25T03:51:00+00:00,cloud-run,v3,gemini-1.5-pro,8,9,0.25,0.265,0,35.64,1446,1544,509,0.00505,1,0
rag-eval-007223,2026-02-25T04:02:00+00:00,cloud-run,v1,openai-gpt-4o-mini,3,1,0.816,0.72,0.837,72.39,712,857,517,0.00032,0,1
rag-eval-007224,2026-02-25T04:13:00+00:00,security,v1,openai-gpt-4o-mini,10,9,1,0.903,0.882,100,1314,1056,795,0.00674,0,1
rag-eval-007225,2026-02-25T04:24:00+00:00,terraform,v3,gemini-1.5-pro,8,5,0.676,0.79,0.617,71.97,1283,1257,533,0.00477,0,1
rag-eval-007226,2026-02-25T04:35:00+00:00,cloud-run,v3,claude-haiku,3,1,0.453,0.231,0.244,31.93,1040,958,518,0.00433,1,0
rag-eval-007227,2026-02-25T04:46:00+00:00,cloud-run,v2,openai-gpt-4o-mini,10,9,0.607,0.511,0.54,48.0,1139,1356,701,0.00216,1,0
rag-eval-007228,2026-02-25T04:57:00+00:00,cloud-run,v1,gemini-1.5-flash,10,8,0.574,0.719,0.521,74.19,994,1032,517,0.00218,0,1
rag-eval-007229,2026-02-25T05:08:00+00:00,terraform,v3,claude-haiku,3,1,0.648,0.884,0.642,82.79,1595,543,247,0.00032,0,1
rag-eval-007230,2026-02-25T05:19:00+00:00,security,v3,openai-gpt-4o-mini,10,8,0.792,0.942,0.85,87.89,1207,1130,635,0.00645,0,1
rag-eval-007231,2026-02-25T05:30:00+00:00,security,v2,gemini-1.5-flash,8,6,0.807,0.702,0.602,59.7,1456,680,355,0.00197,0,1
rag-eval-007232,2026-02-25T05:41:00+00:00,gke,v1,openai-gpt-4o-mini,8,6,0.673,0.79,0.871,89.13,937,1510,810,0.00741,0,1
rag-eval-007233,2026-02-25T05:52:00+00:00,cloud-run,v2,claude-haiku,3,1,0.379,0.347,0.384,24.46,1405,620,303,0.00046,1,0
rag-eval-007234,2026-02-25T06:03:00+00:00,gke,v1,gemini-1.5-flash,5,4,0.75,0.644,0.586,43.19,1485,897,483,0.00203,0,0
rag-eval-007235,2026-02-25T06:14:00+00:00,gke,v1,gemini-1.5-flash,10,8,0.895,0.8,1,54.99,1248,1321,718,0.00325,0,1
rag-eval-007236,2026-02-25T06:25:00+00:00,vertex-ai,v2,gemini-1.5-pro,3,2,0.871,0.629,0.757,63.38,389,812,343,0.00119,0,0
rag-eval-007237,2026-02-25T06:36:00+00:00,vertex-ai,v2,gemini-1.5-flash,3,2,0.786,0.617,0.693,68.05,1256,645,380,0.00193,0,0
rag-eval-007238,2026-02-25T06:47:00+00:00,bigquery,v1,gemini-1.5-flash,3,3,0.875,1,0.941,84.53,872,610,274,0.00268,0,1
rag-eval-007239,2026-02-25T06:58:00+00:00,terraform,v3,claude-haiku,5,3,0.788,0.827,0.91,77.06,654,1001,399,0.0025,0,1
rag-eval-007240,2026-02-25T07:09:00+00:00,cloud-run,v2,claude-haiku,5,4,0.732,0.706,0.534,88.73,1129,937,540,0.00452,0,1
rag-eval-007241,2026-02-25T07:20:00+00:00,bigquery,v1,gemini-1.5-pro,10,7,0.515,0.647,0.743,69.49,1561,1516,464,0.00288,0,0
rag-eval-007242,2026-02-25T07:31:00+00:00,cloud-run,v1,claude-haiku,8,7,0.762,0.596,0.641,58.09,1591,1468,733,0.00111,0,0
rag-eval-007243,2026-02-25T07:42:00+00:00,security,v2,openai-gpt-4o-mini,5,1,0.679,0.838,0.664,66.51,1546,638,270,0.00179,1,0
rag-eval-007244,2026-02-25T07:53:00+00:00,terraform,v2,claude-haiku,8,8,0.867,0.793,0.698,82.82,938,1340,630,0.00093,0,1
rag-eval-007245,2026-02-25T08:04:00+00:00,vertex-ai,v2,claude-haiku,5,1,0.458,0.662,0.661,50.96,1104,1074,419,0.00161,1,0
rag-eval-007246,2026-02-25T08:15:00+00:00,terraform,v1,openai-gpt-4o-mini,10,8,0.604,0.526,0.589,54.09,1319,1277,534,0.00097,1,0
rag-eval-007247,2026-02-25T08:26:00+00:00,terraform,v1,gemini-1.5-pro,8,11,0.852,0.865,0.936,79.22,1498,1506,728,0.00342,1,0
rag-eval-007248,2026-02-25T08:37:00+00:00,bigquery,v3,gemini-1.5-flash,3,1,0.854,0.886,0.826,76.9,1129,593,242,0.00102,0,1
rag-eval-007249,2026-02-25T08:48:00+00:00,security,v3,openai-gpt-4o-mini,5,3,0.77,0.637,0.464,67.98,1535,759,341,0.0005,0,0
rag-eval-007250,2026-02-25T08:59:00+00:00,cloud-run,v2,gemini-1.5-pro,10,8,0.939,0.983,1,94.71,1391,1098,510,0.00105,0,1
rag-eval-007251,2026-02-25T09:10:00+00:00,bigquery,v3,openai-gpt-4o-mini,3,1,0.563,0.605,0.723,56.57,717,1006,536,0.00221,0,0
rag-eval-007252,2026-02-25T09:21:00+00:00,terraform,v2,gemini-1.5-flash,10,8,0.413,0.659,0.776,71.97,1435,1485,406,0.00526,1,0
rag-eval-007253,2026-02-25T09:32:00+00:00,cloud-run,v1,gemini-1.5-pro,10,7,0.398,0.374,0.501,65.41,1354,987,556,0.00265,1,0
rag-eval-007254,2026-02-25T09:43:00+00:00,monitoring,v2,gemini-1.5-pro,3,1,0.776,0.728,0.767,70.41,1303,709,240,0.00239,0,1
rag-eval-007255,2026-02-25T09:54:00+00:00,gke,v3,openai-gpt-4o-mini,10,9,1,0.852,0.799,92.87,1704,1220,630,0.00575,0,1
rag-eval-007256,2026-02-25T10:05:00+00:00,terraform,v2,openai-gpt-4o-mini,3,2,0.247,0.225,0.086,10.07,1259,830,330,0.00147,1,0
rag-eval-007257,2026-02-25T10:16:00+00:00,gke,v2,gemini-1.5-flash,8,6,0.86,0.708,0.811,61.53,1300,1040,566,0.00561,0,1
rag-eval-007258,2026-02-25T10:27:00+00:00,bigquery,v2,gemini-1.5-pro,3,1,1,0.895,0.975,76.94,1517,808,239,0.00366,0,1
rag-eval-007259,2026-02-25T10:38:00+00:00,security,v3,gemini-1.5-pro,10,8,0.564,0.399,0.499,17.12,1347,892,528,0.00474,1,0
rag-eval-007260,2026-02-25T10:49:00+00:00,gke,v3,gemini-1.5-flash,5,1,0.536,0.567,0.546,70.41,854,1168,484,0.00557,0,0
rag-eval-007261,2026-02-25T11:00:00+00:00,gke,v2,openai-gpt-4o-mini,3,2,0.575,0.67,0.433,78.41,769,1003,427,0.0019,0,1
rag-eval-007262,2026-02-25T11:11:00+00:00,bigquery,v3,claude-haiku,10,5,0.911,0.716,0.683,76.47,1941,1514,615,0.00095,0,0
rag-eval-007263,2026-02-25T11:22:00+00:00,terraform,v3,gemini-1.5-pro,3,1,0.695,0.769,0.705,66.52,1128,646,310,0.00154,0,1
rag-eval-007264,2026-02-25T11:33:00+00:00,cloud-run,v1,openai-gpt-4o-mini,10,8,0.627,0.495,0.401,65.43,987,1647,840,0.006,1,0
rag-eval-007265,2026-02-25T11:44:00+00:00,monitoring,v3,gemini-1.5-pro,5,5,0.451,0.594,0.719,58.44,1292,884,487,0.00439,1,0
rag-eval-007266,2026-02-25T11:55:00+00:00,gke,v3,openai-gpt-4o-mini,10,8,0.618,0.5,0.56,54.42,1205,1009,568,0.00252,1,0
rag-eval-007267,2026-02-25T12:06:00+00:00,security,v3,gemini-1.5-pro,8,7,0.343,0.334,0.23,15.82,1247,1002,420,0.00258,1,0
rag-eval-007268,2026-02-25T12:17:00+00:00,bigquery,v1,gemini-1.5-pro,5,3,0.888,1,0.873,100,1065,918,427,0.00201,0,1
rag-eval-007269,2026-02-25T12:28:00+00:00,bigquery,v2,gemini-1.5-flash,5,3,0.792,0.683,0.698,93.59,1416,1141,534,0.00212,0,1
rag-eval-007270,2026-02-25T12:39:00+00:00,gke,v3,gemini-1.5-flash,3,1,0.515,0.328,0.541,31.74,937,769,344,0.00335,1,0
rag-eval-007271,2026-02-25T12:50:00+00:00,vertex-ai,v1,claude-haiku,5,3,0.739,0.787,0.545,81.22,1141,1021,461,0.00309,0,1
rag-eval-007272,2026-02-25T13:01:00+00:00,vertex-ai,v2,gemini-1.5-flash,3,2,0.892,1,1,91.47,979,866,392,0.002,0,1
rag-eval-007273,2026-02-25T13:12:00+00:00,terraform,v3,gemini-1.5-pro,5,3,1,1,1,100,1081,1207,542,0.00278,0,1
rag-eval-007274,2026-02-25T13:23:00+00:00,vertex-ai,v1,gemini-1.5-pro,5,2,0.607,0.513,0.468,65.58,914,872,304,0.00202,1,0
rag-eval-007275,2026-02-25T13:34:00+00:00,terraform,v1,gemini-1.5-pro,3,1,1,0.669,0.664,68.23,1025,858,403,0.00098,0,1
rag-eval-007276,2026-02-25T13:45:00+00:00,security,v1,gemini-1.5-flash,5,3,0.723,0.92,0.919,100,994,733,469,0.00361,0,1
rag-eval-007277,2026-02-25T13:56:00+00:00,terraform,v3,gemini-1.5-flash,5,5,0.988,1,0.961,84.15,1475,766,490,0.00338,0,1
rag-eval-007278,2026-02-25T14:07:00+00:00,vertex-ai,v1,gemini-1.5-pro,8,5,0.603,0.778,0.512,61.91,1202,1744,665,0.00534,1,0
rag-eval-007279,2026-02-25T14:18:00+00:00,vertex-ai,v1,claude-haiku,10,9,0.428,0.398,0.283,32.67,819,1516,615,0.00569,1,0
rag-eval-007280,2026-02-25T14:29:00+00:00,terraform,v2,gemini-1.5-pro,8,5,0.918,0.621,0.767,52.53,1294,1176,778,0.00475,0,0
rag-eval-007281,2026-02-25T14:40:00+00:00,terraform,v2,openai-gpt-4o-mini,8,6,1,1,0.936,95.78,1318,836,430,0.00434,0,1
rag-eval-007282,2026-02-25T14:51:00+00:00,terraform,v1,openai-gpt-4o-mini,5,4,0.445,0.654,0.634,45.6,1583,656,431,0.00275,1,0
rag-eval-007283,2026-02-25T15:02:00+00:00,cloud-run,v3,claude-haiku,8,7,0.616,0.601,0.54,63.97,1569,1152,647,0.00349,0,0
rag-eval-007284,2026-02-25T15:13:00+00:00,gke,v3,gemini-1.5-flash,3,2,0.856,0.839,0.829,76.86,763,435,204,0.00121,1,0
rag-eval-007285,2026-02-25T15:24:00+00:00,cloud-run,v2,openai-gpt-4o-mini,5,4,0.723,0.948,1,88.95,560,1065,635,0.00457,0,1
rag-eval-007286,2026-02-25T15:35:00+00:00,security,v3,openai-gpt-4o-mini,5,5,0.683,0.739,0.731,72.8,1345,1142,379,0.00269,0,1
rag-eval-007287,2026-02-25T15:46:00+00:00,monitoring,v1,gemini-1.5-flash,5,3,0.672,0.755,0.716,79.04,1184,642,358,0.00247,0,1
rag-eval-007288,2026-02-25T15:57:00+00:00,bigquery,v1,openai-gpt-4o-mini,8,8,0.638,0.849,0.726,100,1016,1462,574,0.00307,0,1
rag-eval-007289,2026-02-25T16:08:00+00:00,vertex-ai,v1,openai-gpt-4o-mini,10,9,0.744,0.982,0.941,100,1781,1641,725,0.00594,0,1
rag-eval-007290,2026-02-25T16:19:00+00:00,cloud-run,v3,gemini-1.5-pro,10,10,0.556,0.825,0.745,90.92,1161,1167,602,0.00528,0,1
rag-eval-007291,2026-02-25T16:30:00+00:00,terraform,v1,gemini-1.5-pro,3,1,1,0.686,0.4,78.62,1541,416,249,0.00034,0,1
rag-eval-007292,2026-02-25T16:41:00+00:00,vertex-ai,v1,gemini-1.5-pro,8,5,0.754,1,0.937,100,1209,1387,526,0.00155,0,1
rag-eval-007293,2026-02-25T16:52:00+00:00,terraform,v1,gemini-1.5-pro,8,6,1,1,1,100,1144,1034,661,0.00334,0,1
rag-eval-007294,2026-02-25T17:03:00+00:00,cloud-run,v1,gemini-1.5-flash,3,3,0.911,0.773,0.684,76.51,1083,891,398,0.00334,0,1
rag-eval-007295,2026-02-25T17:14:00+00:00,security,v1,claude-haiku,8,9,1,1,1,100,1238,952,482,0.00188,0,1
rag-eval-007296,2026-02-25T17:25:00+00:00,bigquery,v2,gemini-1.5-flash,8,8,0.377,0.384,0.481,33.63,1141,1122,600,0.00642,1,0
rag-eval-007297,2026-02-25T17:36:00+00:00,vertex-ai,v3,gemini-1.5-flash,5,3,0.931,1,1,99.66,1111,701,390,0.00165,0,1
rag-eval-007298,2026-02-25T17:47:00+00:00,monitoring,v1,gemini-1.5-pro,5,1,0.856,1,1,100,1118,789,484,0.00029,0,1
rag-eval-007299,2026-02-25T17:58:00+00:00,gke,v2,gemini-1.5-flash,10,9,0.622,0.446,0.264,27.65,1322,958,488,0.0055,1,0
rag-eval-007300,2026-02-25T18:09:00+00:00,terraform,v1,gemini-1.5-pro,10,8,0.695,0.939,1,93.92,1776,1255,636,0.00285,0,1
rag-eval-007301,2026-02-25T18:20:00+00:00,bigquery,v3,gemini-1.5-pro,3,1,1,1,1,98.77,1039,740,339,0.0006,0,1
rag-eval-007302,2026-02-25T18:31:00+00:00,terraform,v3,gemini-1.5-pro,8,7,0.814,0.851,0.892,78.85,1587,1119,585,0.00531,0,1
rag-eval-007303,2026-02-25T18:42:00+00:00,gke,v3,gemini-1.5-pro,10,9,0.7,0.779,0.703,86.14,1376,1096,696,0.00526,0,1
rag-eval-007304,2026-02-25T18:53:00+00:00,vertex-ai,v2,gemini-1.5-pro,5,3,1,1,1,100,1032,847,434,0.00227,1,0
rag-eval-007305,2026-02-25T19:04:00+00:00,vertex-ai,v3,claude-haiku,5,3,0.667,0.489,0.662,39.84,1353,1010,526,0.00249,1,0
rag-eval-007306,2026-02-25T19:15:00+00:00,vertex-ai,v1,gemini-1.5-pro,10,8,0.855,0.951,0.76,100,1233,1146,547,0.00121,0,1
rag-eval-007307,2026-02-25T19:26:00+00:00,monitoring,v3,claude-haiku,5,3,0.648,0.611,0.68,59.37,849,797,440,0.00183,0,0
rag-eval-007308,2026-02-25T19:37:00+00:00,gke,v2,claude-haiku,8,7,0.781,1,0.884,100,1053,1087,605,0.00116,0,1
rag-eval-007309,2026-02-25T19:48:00+00:00,vertex-ai,v2,openai-gpt-4o-mini,3,3,0.62,0.435,0.245,45.93,881,716,322,0.00359,1,0
rag-eval-007310,2026-02-25T19:59:00+00:00,cloud-run,v1,claude-haiku,3,3,0.712,0.727,0.894,38.23,1010,792,372,0.00144,0,1
rag-eval-007311,2026-02-25T20:10:00+00:00,bigquery,v1,gemini-1.5-flash,5,2,0.486,0.553,0.484,55.01,1182,1022,339,0.00429,0,0
rag-eval-007312,2026-02-25T20:21:00+00:00,vertex-ai,v3,openai-gpt-4o-mini,3,3,0.724,0.612,0.436,60.36,1081,750,306,0.0008,0,0
rag-eval-007313,2026-02-25T20:32:00+00:00,bigquery,v1,gemini-1.5-pro,3,1,0.454,0.721,0.582,85.37,1239,810,332,0.00332,1,0
rag-eval-007314,2026-02-25T20:43:00+00:00,gke,v1,gemini-1.5-flash,8,8,0.631,0.702,0.831,85.91,1552,1410,612,0.00329,0,1
rag-eval-007315,2026-02-25T20:54:00+00:00,terraform,v1,gemini-1.5-flash,5,5,0.685,0.443,0.524,40.5,1252,683,292,0.00276,1,0
rag-eval-007316,2026-02-25T21:05:00+00:00,terraform,v2,openai-gpt-4o-mini,8,7,0.377,0.235,0.091,31.85,1391,1264,525,0.00084,1,0
rag-eval-007317,2026-02-25T21:16:00+00:00,terraform,v2,openai-gpt-4o-mini,5,3,0.722,0.557,0.452,46.71,909,1150,563,0.00388,0,0
rag-eval-007318,2026-02-25T21:27:00+00:00,monitoring,v3,openai-gpt-4o-mini,3,1,0.763,0.681,0.824,41.01,737,737,341,0.00301,1,0
rag-eval-007319,2026-02-25T21:38:00+00:00,terraform,v2,claude-haiku,8,5,0.792,0.67,0.554,79.96,1413,1386,653,0.0041,0,1
rag-eval-007320,2026-02-25T21:49:00+00:00,bigquery,v1,openai-gpt-4o-mini,3,2,0.662,0.52,0.416,51.13,1188,798,342,0.00136,1,0
rag-eval-007321,2026-02-25T22:00:00+00:00,bigquery,v1,gemini-1.5-pro,5,2,0.64,0.607,0.51,70.57,1048,655,415,0.00297,0,0
rag-eval-007322,2026-02-25T22:11:00+00:00,gke,v2,gemini-1.5-flash,5,3,0.765,0.74,0.901,62.54,748,750,381,0.00142,0,1
rag-eval-007323,2026-02-25T22:22:00+00:00,bigquery,v1,gemini-1.5-flash,3,4,0.685,0.43,0.589,37.91,1099,902,493,0.00231,1,0
rag-eval-007324,2026-02-25T22:33:00+00:00,monitoring,v2,gemini-1.5-flash,3,1,1,1,1,84.06,1312,811,244,0.00041,0,1
rag-eval-007325,2026-02-25T22:44:00+00:00,cloud-run,v3,gemini-1.5-flash,8,5,0.738,0.842,0.858,100,943,1359,576,0.00266,0,1
rag-eval-007326,2026-02-25T22:55:00+00:00,terraform,v1,gemini-1.5-flash,3,3,0.62,0.523,0.436,45.61,858,885,327,0.00128,1,0
rag-eval-007327,2026-02-25T23:06:00+00:00,monitoring,v1,gemini-1.5-pro,8,6,0.407,0.78,0.625,94.8,1354,934,481,0.00209,1,0
rag-eval-007328,2026-02-25T23:17:00+00:00,security,v3,gemini-1.5-pro,10,9,0.861,0.991,0.995,86.9,1734,1124,572,0.00634,0,1
rag-eval-007329,2026-02-25T23:28:00+00:00,bigquery,v3,openai-gpt-4o-mini,3,1,0.621,0.497,0.503,50.6,1291,844,242,0.00308,1,0
rag-eval-007330,2026-02-25T23:39:00+00:00,cloud-run,v3,gemini-1.5-flash,8,5,0.756,0.759,0.871,60.83,1126,1082,731,0.00257,0,1
rag-eval-007331,2026-02-25T23:50:00+00:00,vertex-ai,v3,gemini-1.5-pro,5,5,0.583,0.745,0.635,75.11,1517,763,258,0.00197,0,1
rag-eval-007332,2026-02-26T00:01:00+00:00,cloud-run,v3,gemini-1.5-pro,5,3,0.727,0.637,0.537,55.42,1377,1313,658,0.00252,0,0
rag-eval-007333,2026-02-26T00:12:00+00:00,security,v3,gemini-1.5-flash,3,1,0.879,0.987,0.955,84.3,999,831,589,0.00295,0,1
rag-eval-007334,2026-02-26T00:23:00+00:00,gke,v1,claude-haiku,3,3,0.563,0.564,0.567,51.27,1139,619,208,0.00234,0,0
rag-eval-007335,2026-02-26T00:34:00+00:00,terraform,v2,claude-haiku,5,3,0.848,0.895,1,88.64,1180,896,538,0.00436,0,1
rag-eval-007336,2026-02-26T00:45:00+00:00,gke,v2,gemini-1.5-flash,3,1,0.553,0.314,0.046,25.79,1098,863,247,0.00243,1,0
rag-eval-007337,2026-02-26T00:56:00+00:00,bigquery,v3,openai-gpt-4o-mini,3,2,0.522,0.425,0.488,24.55,867,436,214,0.00128,1,0
rag-eval-007338,2026-02-26T01:07:00+00:00,vertex-ai,v3,claude-haiku,5,4,0.777,0.935,1,100,1290,787,250,0.00288,0,1
rag-eval-007339,2026-02-26T01:18:00+00:00,security,v3,claude-haiku,3,2,0.618,0.697,0.869,74.57,972,692,218,0.00212,0,1
rag-eval-007340,2026-02-26T01:29:00+00:00,monitoring,v2,gemini-1.5-pro,3,1,1,1,0.895,83.75,1467,463,232,0.00083,0,1
rag-eval-007341,2026-02-26T01:40:00+00:00,vertex-ai,v1,claude-haiku,8,6,0.601,0.542,0.543,50.35,1205,1098,627,0.00502,1,0
rag-eval-007342,2026-02-26T01:51:00+00:00,bigquery,v2,claude-haiku,10,9,0.762,0.624,0.641,62.58,1309,1573,494,0.00105,1,0
rag-eval-007343,2026-02-26T02:02:00+00:00,vertex-ai,v3,openai-gpt-4o-mini,5,3,0.708,0.901,0.864,82.09,1203,1043,383,0.00249,0,1
rag-eval-007344,2026-02-26T02:13:00+00:00,terraform,v2,claude-haiku,5,2,0.727,0.728,0.696,79.47,982,789,435,0.00216,0,1
rag-eval-007345,2026-02-26T02:24:00+00:00,cloud-run,v2,openai-gpt-4o-mini,5,2,0.689,0.892,0.873,98.06,1399,691,358,0.00211,0,1
rag-eval-007346,2026-02-26T02:35:00+00:00,terraform,v3,claude-haiku,5,3,0.562,0.631,0.653,66.2,1434,770,497,0.00099,0,0
rag-eval-007347,2026-02-26T02:46:00+00:00,terraform,v3,claude-haiku,3,1,0.601,0.597,0.73,65.36,955,766,318,0.00342,0,0
rag-eval-007348,2026-02-26T02:57:00+00:00,monitoring,v1,claude-haiku,3,1,0.872,0.599,0.331,57.57,1564,498,256,0.00151,0,0
rag-eval-007349,2026-02-26T03:08:00+00:00,bigquery,v1,gemini-1.5-flash,10,9,0.553,0.421,0.283,30.14,1600,1485,702,0.00692,1,0
rag-eval-007350,2026-02-26T03:19:00+00:00,gke,v2,gemini-1.5-pro,5,4,0.641,0.772,0.856,73.56,1195,871,267,0.00186,0,1
rag-eval-007351,2026-02-26T03:30:00+00:00,vertex-ai,v2,gemini-1.5-flash,10,10,0.855,0.823,0.504,84.59,1042,1591,574,0.00406,0,1
rag-eval-007352,2026-02-26T03:41:00+00:00,vertex-ai,v2,gemini-1.5-pro,5,4,0.57,0.411,0.437,11.42,1088,858,367,0.00368,1,0
rag-eval-007353,2026-02-26T03:52:00+00:00,monitoring,v1,openai-gpt-4o-mini,5,3,0.953,0.895,0.96,80.86,1160,692,374,0.00347,1,0
rag-eval-007354,2026-02-26T04:03:00+00:00,bigquery,v1,claude-haiku,10,8,0.841,1,1,100,1374,1425,813,0.0058,0,1
rag-eval-007355,2026-02-26T04:14:00+00:00,terraform,v1,gemini-1.5-flash,10,6,0.697,0.611,0.717,65.1,1247,1123,771,0.00317,0,0
rag-eval-007356,2026-02-26T04:25:00+00:00,bigquery,v1,openai-gpt-4o-mini,10,7,0.583,0.569,0.517,42.3,1682,1857,823,0.00288,0,0
rag-eval-007357,2026-02-26T04:36:00+00:00,monitoring,v3,gemini-1.5-flash,3,2,0.625,0.743,0.959,72.09,567,774,415,0.00268,0,1
rag-eval-007358,2026-02-26T04:47:00+00:00,cloud-run,v2,gemini-1.5-pro,5,4,0.774,0.771,0.727,77.39,976,976,562,0.00367,0,1
